Dwarf,FunctionName,ClassName,PreciseName,Params,,PreciseSrcType (vTrust),SrcType (IFCC),SafeSrcType (IFCC-safe),BinType (TypeArmor),Baseline,,PreciseSrcType-VFunctions,SrcType-VFunctions,SafeSrcType-VFunctions,BinType-VFunctions,Baseline-VFunctions
(The dwarf info of this callsite),(The least-derived vfunction used at this vcall),(The class defining functionname),(The least-derived class of the object used at this vcall),(# of params provided by this callsite (=# consumed)),,(func sig matching including C/C++ func name & ret type),(param type matching w/ pointer types),(param type matching wo/ pointer types),(Callsite param >= Callee param (up to 6),(total # of functions),,(PreciseSrcType only virtual targets),(SrcType only virtual targets),(SafeSrcType only virtual targets),(BinType only virtual targets),(total # of virtual targets)
src/http/modules/ngx_http_chunked_filter_module.c:100:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_chunked_filter_module.c:115:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_chunked_filter_module.c:219:10,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:161:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:167:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:419:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:458:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:583:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:264:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:629:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:635:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:781:12,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:647:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_range_filter_module.c:911:12,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_gzip_filter_module.c:260:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_gzip_filter_module.c:279:20,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_gzip_filter_module.c:283:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_gzip_filter_module.c:314:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_gzip_filter_module.c:329:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_gzip_filter_module.c:383:13,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_gzip_filter_module.c:455:14,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_postpone_filter_module.c:85:20,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_postpone_filter_module.c:122:17,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1748:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1763:10,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_ssi_filter_module.c:341:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_ssi_filter_module.c:384:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_ssi_filter_module.c:413:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_ssi_filter_module.c:449:20,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_ssi_filter_module.c:812:22,,,,3,,,9,9,1172,1270,,,0,0,0,0
src/http/modules/ngx_http_ssi_filter_module.c:936:10,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:236:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:258:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:272:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:280:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:288:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:542:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:312:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:557:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:599:14,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_charset_filter_module.c:647:12,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_userid_filter_module.c:203:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_userid_filter_module.c:209:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_userid_filter_module.c:219:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_headers_filter_module.c:168:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_headers_filter_module.c:177:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_headers_filter_module.c:218:17,,,,3,,,22,22,1172,1270,,,0,0,0,0
src/http/modules/ngx_http_headers_filter_module.c:237:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_headers_filter_module.c:258:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_headers_filter_module.c:268:16,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_headers_filter_module.c:314:12,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_not_modified_filter_module.c:61:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_not_modified_filter_module.c:83:20,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_not_modified_filter_module.c:89:20,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_not_modified_filter_module.c:105:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_not_modified_filter_module.c:108:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1748:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1748:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1763:10,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1748:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1763:10,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_index_module.c:154:24,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_index_module.c:186:17,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:851:14,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_try_files_module.c:127:24,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_try_files_module.c:171:17,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:851:14,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_rewrite_module.c:180:9,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_rewrite_module.c:572:21,,,,1,,,44,50,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1243:25,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1264:19,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1266:60,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1377:16,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1379:60,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1389:17,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1399:9,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1405:13,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1463:13,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:1844:23,,,,3,,,125,125,1172,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:2549:14,,,,5,,,3,3,1259,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:2634:14,,,,5,,,3,3,1259,1270,,,0,0,0,0
src/http/modules/ngx_http_proxy_module.c:2634:14,,,,5,,,3,3,1259,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:870:23,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:873:26,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:875:64,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:1031:32,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:1034:26,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:1036:64,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:1046:21,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:1069:17,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_fastcgi_module.c:1956:27,,,,3,,,125,125,1172,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:863:23,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:866:26,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:868:64,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:993:32,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:996:26,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:998:64,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:1008:21,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:1021:13,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:1028:17,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_uwsgi_module.c:1269:23,,,,3,,,125,125,1172,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:675:23,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:678:26,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:680:64,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:794:13,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:797:26,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:799:64,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:809:21,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:822:13,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:829:17,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/modules/ngx_http_scgi_module.c:1065:23,,,,3,,,125,125,1172,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_hash_module.c:183:16,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_hash_module.c:255:20,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_hash_module.c:508:16,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_hash_module.c:587:20,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_ip_hash_module.c:168:16,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_ip_hash_module.c:225:20,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_keepalive_module.c:136:9,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_keepalive_module.c:182:9,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_keepalive_module.c:222:10,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/modules/ngx_http_upstream_keepalive_module.c:368:5,,,,3,,,5,5,1172,1270,,,0,0,0,0
,,,,,,,,,,,,,,,,
,,,,,,,58.1397138503,58.019244157,316.0620854588,,,,,,,
,,,,,,,80.8047493404,81.0105540897,697.4063324538,,,,,,,
